idRequerimento,totalRegistros,numeroProtocolo,numeroProcesso,numeroRegistro,nomeValorMobiliario,tipoDeOferta,statusDaOferta,nomeEmissor,cnpjEmissor,nomeCoordenadorLider,cnpjCoordenadorLider,valorTotalEmReais,data,nomeTipoRequerimento,vasoComunicante,possuiBook,registroAutomatico,razaoSocialFundoAssociado
17519,4242,2961/2024,SRE/2961/2024,CVM/SRE/AUT/FDC/PRI/2024/1272;CVM/SRE/AUT/FDC/PRI/2024/1273;CVM/SRE/AUT/FDC/PRI/2024/1274,Cotas de FIDC,PRIMARIA,Oferta Encerrada,GUARDIAN MULTI CONSIGNADO VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,54.065.359/0001-76,BR PARTNERS BANCO DE INVESTIMENTO S.A.,13.220.493/0001-17,"284.003.227,0000",26/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17374,4242,2826/2024,SRE/2826/2024,CVM/SRE/AUT/CRI/PRI/2024/703;CVM/SRE/AUT/CRI/PRI/2024/704,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,TRUE SECURITIZADORA S.A.,12.130.744/0001-00,BANCO MODAL S.A.,30.723.886/0001-62,"249.000.000,0000",26/09/2024,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True,
17535,4242,2960/2024,SRE/2960/2024,CVM/SRE/AUT/FDC/PRI/2024/1271,Cotas de FIDC,PRIMARIA,Oferta Encerrada,ASCURA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53.167.853/0001-89,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"50.000.000,0000",26/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17530,4242,2957/2024,SRE/2957/2024,CVM/SRE/AUT/FDC/PRI/2024/1270,Cotas de FIDC,PRIMARIA,Oferta Encerrada,FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,52.273.542/0001-31,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,22.610.500/0001-88,"50.000.000,0000",26/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17525,4242,2956/2024,SRE/2956/2024,CVM/SRE/AUT/FIF/PRI/2024/252,Cotas de FIF,PRIMARIA,Oferta Encerrada,GFC CAPITAL FUNDO DE INVESTIMENTO MULTIMERCADO CREDITO PRIVADO,52.309.284/0001-04,PLANNER CORRETORA DE VALORES S.A.,00.806.535/0001-54,"100.098,0000",26/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17527,4242,2955/2024,SRE/2955/2024,CVM/SRE/AUT/FIF/PRI/2024/251,Cotas de FIF,PRIMARIA,Oferta Encerrada,DIGNITAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,54.875.423/0001-84,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"6.000.000,0300",26/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17504,4242,2954/2024,SRE/2954/2024,CVM/SRE/AUT/FDC/PRI/2024/1268;CVM/SRE/AUT/FDC/PRI/2024/1269,Cotas de FIDC,PRIMARIA,Oferta Encerrada,GUARDIAN GDF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,51.767.969/0001-23,BR PARTNERS BANCO DE INVESTIMENTO S.A.,13.220.493/0001-17,"19.668.675,9600",26/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17526,4242,2953/2024,SRE/2953/2024,CVM/SRE/AUT/FDC/PRI/2024/1267,Cotas de FIDC,PRIMARIA,Oferta Encerrada,ROMA CONSIGNADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55.752.712/0001-59,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"20.000.000,0000",26/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17523,4242,2952/2024,SRE/2952/2024,CVM/SRE/AUT/FII/PRI/2024/268,Cotas de FII,PRIMARIA,Oferta Encerrada,TRX Hedge Fundo de Investimento Imobiliario de Responsabilidade Limitada,43.985.938/0001-10,WARREN CORRETORA DE VALORES MOBILIÁRIOS E CÂMBIO LTDA.,92.875.780/0001-31,"125.000.000,0000",25/09/2024,OPD Aut Público em Geral ou Qualificado - sem bookbuilding - AR,False,False,True,
17239,4242,2703/2024,SRE/2703/2024,CVM/SRE/AUT/DEB/PRI/2024/581;CVM/SRE/AUT/DEB/PRI/2024/582,Debêntures,PRIMARIA,Oferta Encerrada,RIO CASCA ENERGETICA S.A.,09.597.979/0001-00,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"440.000.000,0000",25/09/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
17516,4242,2949/2024,SRE/2949/2024,CVM/SRE/AUT/FDC/PRI/2024/1265;CVM/SRE/AUT/FDC/PRI/2024/1266,Cotas de FIDC,PRIMARIA,Oferta Encerrada,CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,55.983.705/0001-68,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"151.800.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17343,4242,2811/2024,SRE/2811/2024,CVM/SRE/AUT/NOC/PRI/2024/159,Notas Comerciais,PRIMARIA,Oferta Encerrada,GESTORA DE INTELIGÊNCIA DE CRÉDITO S.A.,28.042.871/0001-97,BANCO SAFRA S/A,58.160.789/0001-28,"150.000.000,0000",25/09/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
17517,4242,2947/2024,SRE/2947/2024,CVM/SRE/AUT/FIP/PRI/2024/276,Cotas de FIP,PRIMARIA,Oferta Encerrada,AZ QUEST ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA,55.594.628/0001-54,BANCO DAYCOVAL S.A.,62.232.889/0001-90,"230.000.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17509,4242,2946/2024,SRE/2946/2024,CVM/SRE/AUT/CRI/PRI/2024/702,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,TRUE SECURITIZADORA S.A.,12.130.744/0001-00,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"100.614.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17514,4242,2945/2024,SRE/2945/2024,CVM/SRE/AUT/CRI/PRI/2024/701,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,CANAL COMPANHIA DE SECURITIZAÇÃO,41.811.375/0001-19,CANAL COMPANHIA DE SECURITIZAÇÃO,41.811.375/0001-19,"24.000.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17515,4242,2944/2024,SRE/2944/2024,CVM/SRE/AUT/FDC/PRI/2024/1261,Cotas de FIDC,PRIMARIA,Oferta Encerrada,MAIS TODOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,45.121.220/0001-01,BANCO DAYCOVAL S.A.,62.232.889/0001-90,"50.000.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17505,4242,2943/2024,SRE/2943/2024,CVM/SRE/AUT/FDC/PRI/2024/1260,Cotas de FIDC,PRIMARIA,Oferta Encerrada,PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,34.475.959/0001-03,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILI?RIOS LTDA,02.671.743/0001-19,"30.000.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17513,4242,2942/2024,SRE/2942/2024,CVM/SRE/AUT/FIP/PRI/2024/275,Cotas de FIP,PRIMARIA,Oferta Encerrada,PÁTRIA INFRAESTRUTURA V FEEDER INSTITUCIONAL I - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTI,51.138.700/0001-88,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.486.793/0001-42,"35.000.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17510,4242,2941/2024,SRE/2941/2024,CVM/SRE/AUT/FDC/PRI/2024/1259,Cotas de FIDC,PRIMARIA,Oferta Encerrada,JC LOKI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57.186.320/0001-03,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"50.500.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17506,4242,2938/2024,SRE/2938/2024,CVM/SRE/AUT/FIP/PRI/2024/274,Cotas de FIP,PRIMARIA,Oferta Encerrada,TUESDAY STAR FUNDO DE INVESTIMENTOS EM  PARTICIPAÇÕES MULTIESTRATÉGIA IE RESPONSABILIDADE LIMITADA,57.392.728/0001-23,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16.695.922/0001-09,"20.000.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17501,4242,2937/2024,SRE/2937/2024,CVM/SRE/AUT/FDC/PRI/2024/1256,Cotas de FIDC,PRIMARIA,Oferta Encerrada,VALORA BYX  WAREHOUSE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA,54.477.887/0001-32,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,16.695.922/0001-09,"45.000.000,0300",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17503,4242,2936/2024,SRE/2936/2024,CVM/SRE/AUT/FIP/PRI/2024/273,Cotas de FIP,PRIMARIA,Oferta Encerrada,ASTELLA JOURNEY V FEEDER - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,45.790.681/0001-77,NORONHA TRUST LTDA.,52.230.344/0001-90,"500.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17477,4242,2934/2024,SRE/2934/2024,CVM/SRE/AUT/FDC/PRI/2024/1254;CVM/SRE/AUT/FDC/PRI/2024/1255,Cotas de FIDC,PRIMARIA,Oferta Encerrada,GALLERIA HOME EQUITY FIDC,37.294.759/0001-34,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.486.793/0001-42,"315.000.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17478,4242,2933/2024,SRE/2933/2024,CVM/SRE/AUT/FDC/PRI/2024/1253,Cotas de FIDC,PRIMARIA,Oferta Encerrada,BTZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,41.755.875/0001-80,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,44.782.130/0001-07,"10.000.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17453,4242,2932/2024,SRE/2932/2024,CVM/SRE/AUT/FDC/PRI/2024/1251;CVM/SRE/AUT/FDC/PRI/2024/1252,Cotas de FIDC,PRIMARIA,Oferta Encerrada,BLIPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIRO - RESPONSABILIDADE LIMITADA,57.354.123/0001-48,NOVA S.R.M. ADMINISTRAÇÃO DE RECURSOS E FINANÇAS S/A,11.504.852/0001-32,"10.000.000,0000",25/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17494,4242,2930/2024,SRE/2930/2024,CVM/SRE/AUT/NOC/PRI/2024/157;CVM/SRE/AUT/NOC/PRI/2024/158,Notas Comerciais,PRIMARIA,Oferta Encerrada,99PAY INSTITUICAO DE PAGAMENTO S.A,24.313.102/0001-25,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"120.000.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
17497,4242,2927/2024,SRE/2927/2024,CVM/SRE/AUT/NOC/PRI/2024/156,Notas Comerciais,PRIMARIA,Oferta Encerrada,MOVIDA LOCAÇÃO DE VEÍCULOS S.A,07.976.147/0001-60,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"250.000.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17498,4242,2926/2024,SRE/2926/2024,CVM/SRE/AUT/FDC/PRI/2024/1248,Cotas de FIDC,PRIMARIA,Oferta Encerrada,FORTITUDINE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,30.576.221/0001-73,BANCO GENIAL S.A.,45.246.410/0001-55,"18.000.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17493,4242,2924/2024,SRE/2924/2024,CVM/SRE/AUT/FDC/PRI/2024/1246,Cotas de FIDC,PRIMARIA,Oferta Encerrada,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AGRO OPEA COCARI DE RESPONSABILIDADE LIMITADA,53.273.825/0001-46,ABC BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,33.817.677/0001-76,"30.000.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17491,4242,2923/2024,SRE/2923/2024,CVM/SRE/AUT/DEB/PRI/2024/575;CVM/SRE/AUT/DEB/PRI/2024/576;CVM/SRE/AUT/DEB/PRI/2024/577,Debêntures,PRIMARIA,Oferta Encerrada,AMERICANAS S.A - EM RECUPERACAO JUDICIAL,00.776.574/0006-60,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"1.638.413.451,7900",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17384,4242,2842/2024,SRE/2842/2024,CVM/SRE/AUT/DEB/PRI/2024/574,Debêntures,PRIMARIA,Oferta Encerrada,SOFTPLAN PLANEJAMENTO E SISTEMAS S/A,82.845.322/0001-04,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"250.000.000,0000",24/09/2024,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True,
17490,4242,2922/2024,SRE/2922/2024,CVM/SRE/AUT/FIF/PRI/2024/250,Cotas de FIF,PRIMARIA,Oferta Encerrada,ERC TESOURO AMERICANO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,57.375.138/0001-92,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"150.000.000,0000",24/09/2024,OPD Aut Qualificado - sem bookbuilding,False,False,True,
17481,4242,2921/2024,SRE/2921/2024,CVM/SRE/AUT/CRI/PRI/2024/700,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,TRUE SECURITIZADORA S.A.,12.130.744/0001-00,GUIDE INVESTIMENTOS S.A. CORRETORA DE VALORES,65.913.436/0001-17,"38.300.000,0000",24/09/2024,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,
17480,4242,2920/2024,SRE/2920/2024,CVM/SRE/AUT/DEB/PRI/2024/573,Debêntures,PRIMARIA,Oferta Encerrada,SPE VALE DOURADO ADMINISTRACAO S/A,55.579.547/0001-85,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"47.000.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
17479,4242,2919/2024,SRE/2919/2024,CVM/SRE/AUT/CRI/PRI/2024/697;CVM/SRE/AUT/CRI/PRI/2024/698;CVM/SRE/AUT/CRI/PRI/2024/699,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,"49.948.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17475,4242,2918/2024,SRE/2918/2024,CVM/SRE/AUT/CRI/PRI/2024/696,Certificados de Recebíveis Imobiliários,PRIMARIA,Oferta Encerrada,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,BANCO DAYCOVAL S.A.,62.232.889/0001-90,"40.000.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17474,4242,2917/2024,SRE/2917/2024,CVM/SRE/AUT/FDC/PRI/2024/1245,Cotas de FIDC,PRIMARIA,Registro Concedido,CAVORETTO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,56.964.123/0001-05,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"5.000.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17451,4242,2916/2024,SRE/2916/2024,CVM/SRE/AUT/FIP/PRI/2024/272,Cotas de FIP,PRIMARIA,Oferta Encerrada,NAZARÉ FUNDO DE INVESTIMENTOS EM PARTICIPAÇÕES  MULTIESTRATÉGIA-RESPONSABILIDADE LIMITADA,16.542.170/0001-38,AMERICA P.E. ADMINISTRAÇÃO DE RECURSOS LTDA,45.201.272/0001-98,"10.884.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17149,4242,2618/2024,SRE/2618/2024,CVM/SRE/AUT/FDC/PRI/2024/1244,Cotas de FIDC,PRIMARIA,Oferta Encerrada,BEMOL CREDITO PESSOAL - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,45.445.355/0001-22,BANCO MODAL S.A.,30.723.886/0001-62,"312.500.000,0000",24/09/2024,OPD Aut Profissional - com bookbuilding,False,True,True,
17177,4242,2816/2024,SRE/2816/2024,CVM/SRE/AUT/DEB/PRI/2024/572,Debêntures,PRIMARIA,Oferta Encerrada,SUL CONCESSOES E PARTICIPACOES S/A,43.277.147/0001-36,BANCO DAYCOVAL S.A.,62.232.889/0001-90,"109.000.000,0000",24/09/2024,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True,
17473,4242,2915/2024,SRE/2915/2024,CVM/SRE/AUT/CRA/PRI/2024/196,Certificados de Recebíveis do Agronegócio,PRIMARIA,Oferta Encerrada,CERES SECURITIZADORA S.A.,41.534.746/0001-62,CERES SECURITIZADORA S.A.,41.534.746/0001-62,"70.000.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17357,4242,2812/2024,SRE/2812/2024,CVM/SRE/AUT/DEB/PRI/2024/571,Debêntures,PRIMARIA,Oferta Encerrada,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,51.218.147/0001-93,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"300.000.000,0000",24/09/2024,OPD Aut Profissional - com bookbuilding,False,True,True,
17472,4242,2914/2024,SRE/2914/2024,CVM/SRE/AUT/FDC/PRI/2024/1243,Cotas de FIDC,PRIMARIA,Oferta Encerrada,SOLIS ITER  CONSIGNADOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,46.082.809/0001-00,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39.669.186/0001-01,"50.000.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17425,4242,2913/2024,SRE/2913/2024,CVM/SRE/AUT/FDC/PRI/2024/1242,Cotas de FIDC,PRIMARIA,Oferta Encerrada,FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS SOL CONSIG,47.117.855/0001-60,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,39.669.186/0001-01,"5.000.000,0000",24/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17470,4242,2912/2024,SRE/2912/2024,CVM/SRE/AUT/FIN/PRI/2024/012,Cotas de Fundos de Infra,PRIMARIA,Oferta Encerrada,AZ QUEST INFRA YIELD FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA,49.252.656/0001-90,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"650.364.210,0000",23/09/2024,OPD Aut Público em Geral ou Qualificado - sem bookbuilding,False,False,True,
17469,4242,2910/2024,SRE/2910/2024,CVM/SRE/AUT/DEB/PRI/2024/570,Debêntures,PRIMARIA,Oferta Encerrada,EMPRESA PARAENSE DE TRANSMISSAO DE ENERGIA S/A,04.416.923/0001-80,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"98.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
17468,4242,2908/2024,SRE/2908/2024,CVM/SRE/AUT/DEB/PRI/2024/569,Debêntures,PRIMARIA,Oferta Encerrada,EMPRESA NORTE DE TRANSMISSÃO DE ENERGIA S.A.,05.321.987/0001-60,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"47.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
17467,4242,2907/2024,SRE/2907/2024,CVM/SRE/AUT/DEB/PRI/2024/568,Debêntures,PRIMARIA,Oferta Encerrada,ECTE - EMPRESA CATARINENSE DE TRANSMISSAO DE ENERGIA S/A,03.984.987/0001-14,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"207.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
17463,4242,2906/2024,SRE/2906/2024,CVM/SRE/AUT/DEB/PRI/2024/567,Debêntures,PRIMARIA,Oferta Encerrada,EMPRESA AMAZONENSE DE TRANSMISSÃO DE ENERGIA S.A,04.416.935/0001-04,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"255.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
17466,4242,2905/2024,SRE/2905/2024,CVM/SRE/AUT/FDC/PRI/2024/1241,Cotas de FIDC,PRIMARIA,Oferta Encerrada,AFINITTY FIC DE FIDC FINANCEIROS - RESPONSABILIDADE LIMITADA,49.520.420/0001-98,BANCO GENIAL S.A.,45.246.410/0001-55,"220.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17465,4242,2904/2024,SRE/2904/2024,CVM/SRE/AUT/FDC/PRI/2024/1240,Cotas de FIDC,PRIMARIA,Oferta Encerrada,AFINITTY FIC DE FIDC FINANCEIROS - RESPONSABILIDADE LIMITADA,49.520.420/0001-98,BANCO GENIAL S.A.,45.246.410/0001-55,"170.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17461,4242,2902/2024,SRE/2902/2024,CVM/SRE/AUT/FIP/PRI/2024/271,Cotas de FIP,PRIMARIA,Oferta Encerrada,REDFIELD FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA,57.299.827/0001-65,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"50.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17459,4242,2901/2024,SRE/2901/2024,CVM/SRE/AUT/DEB/PRI/2024/566,Debêntures,PRIMARIA,Oferta Encerrada,RIBEIRO GONCALVES ENERGIA SOLAR S.A.,31.711.512/0001-90,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"100.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True,
17456,4242,2895/2024,SRE/2895/2024,CVM/SRE/AUT/FDC/PRI/2024/1239,Cotas de FIDC,PRIMARIA,Oferta Encerrada,SCORE EQI PREC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,52.746.497/0001-95,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"50.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17446,4242,2894/2024,SRE/2894/2024,CVM/SRE/AUT/FIF/PRI/2024/249,Cotas de FIF,PRIMARIA,Oferta Encerrada,DIGNITAS FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,54.875.423/0001-84,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"10.000.000,0100",23/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17454,4242,2893/2024,SRE/2893/2024,CVM/SRE/AUT/FIP/PRI/2024/267;CVM/SRE/AUT/FIP/PRI/2024/268;CVM/SRE/AUT/FIP/PRI/2024/269;CVM/SRE/AUT/FIP/PRI/2024/270,Cotas de FIP,PRIMARIA,Oferta Encerrada,BROADEN CAPITAL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES,57.284.161/0001-71,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,59.281.253/0001-23,"125.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding,True,False,True,
17414,4242,2892/2024,SRE/2892/2024,CVM/SRE/AUT/FIP/PRI/2024/266,Cotas de FIP,PRIMARIA,Oferta Encerrada,RED FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA,43.103.400/0001-35,BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.486.793/0001-42,"130.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17450,4242,2891/2024,SRE/2891/2024,CVM/SRE/AUT/FDC/PRI/2024/1238,Cotas de FIDC,PRIMARIA,Oferta Encerrada,SG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29.720.582/0001-62,SOLIS INVESTIMENTOS LTDA,17.254.708/0001-71,"30.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17449,4242,2889/2024,SRE/2889/2024,CVM/SRE/AUT/FDC/PRI/2024/1235;CVM/SRE/AUT/FDC/PRI/2024/1236;CVM/SRE/AUT/FDC/PRI/2024/1237,Cotas de FIDC,PRIMARIA,Oferta Encerrada,BEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,44.002.535/0001-77,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"60.000.000,0600",23/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17447,4242,2888/2024,SRE/2888/2024,CVM/SRE/AUT/FIP/PRI/2024/265,Cotas de FIP,PRIMARIA,Oferta Encerrada,CITRINO VENTURE PARTNERS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - INVESTIMENTO NO EXTERIOR - RESPONS,56.212.439/0001-32,TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA,18.313.996/0001-50,"36.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
17444,4242,2887/2024,SRE/2887/2024,CVM/SRE/AUT/FDC/PRI/2024/1234,Cotas de FIDC,PRIMARIA,Oferta Encerrada,SL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,11.122.821/0001-17,SINGULARE CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,62.285.390/0001-40,"5.000.000,0000",23/09/2024,OPD Aut Profissional - sem bookbuilding,False,False,True,
