idRequerimento,totalRegistros,numeroProtocolo,numeroProcesso,numeroRegistro,nomeValorMobiliario,tipoDeOferta,statusDaOferta,nomeEmissor,cnpjEmissor,nomeCoordenadorLider,cnpjCoordenadorLider,valorTotalEmReais,data,nomeTipoRequerimento,vasoComunicante,possuiBook,registroAutomatico
20415,4246,1221/2025,SRE/1221/2025,CVM/SRE/AUT/DEB/PRI/2025/337;CVM/SRE/AUT/DEB/PRI/2025/338;CVM/SRE/AUT/DEB/PRI/2025/339,Debêntures,PRIMARIA,Oferta Encerrada,GRANDE SERTAO I TRANSMISSORA DE ENERGIA S/A.,53.191.447/0001-51,BANCO BTG PACTUAL S/A,30.306.294/0001-45,"250.000.000,0000",05/05/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
20401,4246,1216/2025,SRE/1216/2025,CVM/SRE/AUT/DEB/PRI/2025/336,Debêntures,PRIMARIA,Oferta Encerrada,GDPAR SR PARTICIPAÇÕES EM PROJETOS SOLARES S.A.,34.731.244/0001-66,ABC BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,33.817.677/0001-76,"185.060.000,0000",02/05/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
20382,4246,1196/2025,SRE/1196/2025,CVM/SRE/AUT/DEB/PRI/2025/334;CVM/SRE/AUT/DEB/PRI/2025/335,Debêntures,PRIMARIA,Registro Concedido,NEO SOLAR PARTICIPACOES S.A,59.924.319/0001-56,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"85.000.000,0000",30/04/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
20272,4246,1097/2025,SRE/1097/2025,CVM/SRE/AUT/DEB/PRI/2025/333,Debêntures,PRIMARIA,Registro Concedido,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"80.000.000,0000",29/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
20369,4246,1188/2025,SRE/1188/2025,CVM/SRE/AUT/DEB/PRI/2025/332,Debêntures,PRIMARIA,Oferta Encerrada,SOL MICRO SUSTENTAVEL HOLDING S.A.,59.270.301/0001-88,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"11.000.000,0000",29/04/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
20309,4246,1131/2025,SRE/1131/2025,CVM/SRE/AUT/DEB/PRI/2025/331,Debêntures,PRIMARIA,Oferta Encerrada,FLAVOR HOLDINGS S.A,56.943.240/0001-84,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"50.000.000,0000",29/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
20428,4246,1236/2025,SRE/1236/2025,CVM/SRE/AUT/DEB/PRI/2025/346;CVM/SRE/AUT/DEB/PRI/2025/347,Debêntures,PRIMARIA,Oferta Encerrada,OSAKA PARTICIPACOES SOCIETARIAS SA,53.262.367/0001-40,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"1.000.000.000,0000",25/04/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
20223,4246,1062/2025,SRE/1062/2025,CVM/SRE/AUT/DEB/PRI/2025/327;CVM/SRE/AUT/DEB/PRI/2025/328,Debêntures,PRIMARIA,Oferta Encerrada,Mineração Morro do Ipê S.A.,22.902.554/0001-17,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"1.020.915.000,0000",24/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
20221,4246,1138/2025,SRE/1138/2025,CVM/SRE/AUT/DEB/PRI/2025/326,Debêntures,PRIMARIA,Oferta Encerrada,BE8 S.A.,07.322.382/0001-19,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"250.000.000,0000",24/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
20028,4246,902/2025,SRE/0902/2025,CVM/SRE/AUT/DEB/PRI/2025/325,Debêntures,PRIMARIA,Oferta Encerrada,ELEKTRO REDES S.A.,02.328.280/0001-97,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"700.000.000,0000",24/04/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True
20060,4246,929/2025,SRE/0929/2025,CVM/SRE/AUT/DEB/PRI/2025/324,Debêntures,PRIMARIA,Oferta Encerrada,CIA ENERGÉTICA DE PERNAMBUCO - CELPE,10.835.932/0001-08,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"700.000.000,0000",24/04/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True
20030,4246,903/2025,SRE/0903/2025,CVM/SRE/AUT/DEB/PRI/2025/323,Debêntures,PRIMARIA,Oferta Encerrada,CIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA,15.139.629/0001-94,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"700.000.000,0000",24/04/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,False,True,True
20307,4246,1129/2025,SRE/1129/2025,CVM/SRE/AUT/DEB/PRI/2025/322,Debêntures,PRIMARIA,Oferta Encerrada,EDGE EMPREENDIMENTOS E PARTICIPACOES S.A.,57.783.709/0001-28,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"308.276.000,0000",23/04/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
19913,4246,817/2025,SRE/0817/2025,CVM/SRE/AUT/DEB/PRI/2025/319;CVM/SRE/AUT/DEB/PRI/2025/320;CVM/SRE/AUT/DEB/PRI/2025/321,Debêntures,PRIMARIA,Oferta Encerrada,CIA CAT. DE ÁGUAS E SANEAMENTO - CASAN,82.508.433/0001-17,BANCO SAFRA S/A,58.160.789/0001-28,"625.000.000,0000",17/04/2025,OPD Aut Profissional - com bookbuilding,True,True,True
20196,4246,1038/2025,SRE/1038/2025,CVM/SRE/AUT/DEB/PRI/2025/318,Debêntures,PRIMARIA,Oferta Encerrada,Economia Circular Participações S.A.,42.063.007/0001-00,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"220.000.000,0000",17/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
20258,4246,1087/2025,SRE/1087/2025,CVM/SRE/AUT/DEB/PRI/2025/329,Debêntures,PRIMARIA,Oferta Encerrada,QUANTUM MANTIQUEIRA PARTICIPACOES S.A.,46.568.486/0001-60,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"850.000.000,0000",16/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
20164,4246,1058/2025,SRE/1058/2025,CVM/SRE/AUT/DEB/PRI/2025/314;CVM/SRE/AUT/DEB/PRI/2025/315;CVM/SRE/AUT/DEB/PRI/2025/316,Debêntures,PRIMARIA,Oferta Encerrada,FORTEPAR OPERACOES PORTUARIAS SA,46.737.411/0001-65,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"86.000.000,0000",16/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19904,4246,800/2025,SRE/0800/2025,CVM/SRE/AUT/DEB/PRI/2025/313,Debêntures,PRIMARIA,Oferta Encerrada,RAIA DROGASIL S.A.,61.585.865/0001-51,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"500.000.000,0000",16/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
20212,4246,1068/2025,SRE/1068/2025,CVM/SRE/AUT/DEB/PRI/2025/312,Debêntures,PRIMARIA,Oferta Encerrada,IGUA SERGIPE S.A.,58.070.452/0001-20,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"800.000.000,0000",16/04/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
19867,4246,769/2025,SRE/0769/2025,CVM/SRE/AUT/DEB/PRI/2025/310;CVM/SRE/AUT/DEB/PRI/2025/311,Debêntures,PRIMARIA,Oferta Encerrada,TUPI ENERGIAS RENOVAVEIS S.A.,59.115.685/0001-64,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"820.000.000,0000",15/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19966,4246,867/2025,SRE/0867/2025,CVM/SRE/AUT/DEB/PRI/2025/309,Debêntures,PRIMARIA,Oferta Encerrada,AUREN PARTICIPACOES S.A.,37.663.076/0001-07,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"2.000.000.000,0000",15/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19848,4246,767/2025,SRE/0767/2025,CVM/SRE/AUT/DEB/PRI/2025/308,Debêntures,PRIMARIA,Oferta Encerrada,SANEAMENTO DE GOIAS SA,01.616.929/0001-02,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"400.000.000,0000",15/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
20019,4246,897/2025,SRE/0897/2025,CVM/SRE/AUT/DEB/PRI/2025/307,Debêntures,PRIMARIA,Oferta Encerrada,OLEOPLAN S.A. OLEOS VEGETAIS PLANALTO,88.676.127/0001-76,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"150.000.000,0000",15/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
20149,4246,999/2025,SRE/0999/2025,CVM/SRE/AUT/DEB/PRI/2025/305;CVM/SRE/AUT/DEB/PRI/2025/306,Debêntures,PRIMARIA,Oferta Encerrada,EPR IGUACU S.A.,58.056.046/0001-02,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"580.000.000,0000",14/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19862,4246,783/2025,SRE/0783/2025,CVM/SRE/AUT/DEB/PRI/2025/303;CVM/SRE/AUT/DEB/PRI/2025/304,Debêntures,PRIMARIA,Oferta Encerrada,BRASIL TECNOLOGIA E PARTICIPAÇÕES S.A.,35.764.708/0001-01,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"700.000.000,0000",11/04/2025,OPD Aut Público em Geral ou Qualificado - com bookbuilding,True,True,True
20143,4246,1033/2025,SRE/1033/2025,CVM/SRE/AUT/DEB/PRI/2025/302,Debêntures,PRIMARIA,Oferta Encerrada,FARMÁCIA E DROGARIA NISSEI S.A.,79.430.682/0001-22,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"200.000.000,0000",11/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
20072,4246,946/2025,SRE/0946/2025,CVM/SRE/AUT/DEB/PRI/2025/300;CVM/SRE/AUT/DEB/PRI/2025/301,Debêntures,PRIMARIA,Oferta Encerrada,CEMIG DISTRIBUIÇÃO S/A,06.981.180/0001-16,XP INVESTIMENTOS CCTVM S.A.,02.332.886/0001-04,"1.895.000.000,0000",10/04/2025,OPD Aut Profissional - com bookbuilding,True,True,True
20093,4246,964/2025,SRE/0964/2025,CVM/SRE/AUT/DEB/PRI/2025/299,Debêntures,PRIMARIA,Oferta Encerrada,MAGAZINE LUIZA SA,47.960.950/0001-21,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"1.000.000.000,0000",09/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
20092,4246,963/2025,SRE/0963/2025,CVM/SRE/AUT/DEB/PRI/2025/297;CVM/SRE/AUT/DEB/PRI/2025/298,Debêntures,PRIMARIA,Oferta Encerrada,CIA ESTADUAL DE DISTRIBUIÇÃO DE ENERGIA ELETRICA,08.467.115/0001-00,BANCO VOTORANTIM S.A.,59.588.111/0001-03,"700.000.000,0000",08/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19935,4246,828/2025,SRE/0828/2025,CVM/SRE/AUT/DEB/PRI/2025/295;CVM/SRE/AUT/DEB/PRI/2025/296,Debêntures,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA DE CRÉDITOS FINANCEIROS,43.737.117/0001-65,PINE INVESTIMENTOS DTVM LTDA,92.236.777/0001-78,"1.200.000.000,0000",08/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
20127,4246,987/2025,SRE/0987/2025,CVM/SRE/AUT/DEB/PRI/2025/294,Debêntures,PRIMARIA,Oferta Encerrada,PROLAGOS S/A - CONC.DE SERVICOS PÚBLICOS DE ÁGUA E ESGOTO,02.382.073/0001-10,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"800.000.000,0000",08/04/2025,OPD Aut Profissional - sem bookbuilding,False,False,True
20042,4246,917/2025,SRE/0917/2025,CVM/SRE/AUT/DEB/PRI/2025/293,Debêntures,PRIMARIA,Oferta Encerrada,UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.,60.665.981/0001-18,"UBS BB Corretora de Câmbio, Títulos e Valores Mobiliários S.A.",02.819.125/0001-73,"750.000.000,0000",04/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19756,4246,691/2025,SRE/0691/2025,CVM/SRE/AUT/DEB/PRI/2025/292,Debêntures,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,BANCO MODAL S.A.,30.723.886/0001-62,"400.000.000,0000",03/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
20081,4246,949/2025,SRE/0949/2025,CVM/SRE/AUT/DEB/PRI/2025/291,Debêntures,PRIMARIA,Oferta Encerrada,360 ENERGY SOLAR BRASIL S.A.,53.462.483/0001-02,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"220.000.000,0000",02/04/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
19946,4246,849/2025,SRE/0849/2025,CVM/SRE/AUT/DEB/PRI/2025/290,Debêntures,PRIMARIA,Oferta Encerrada,BULLLA INSTITUICAO DE PAGAMENTO SA,08.422.119/0001-64,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"200.000.000,0000",01/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19616,4246,551/2025,SRE/0551/2025,CVM/SRE/AUT/DEB/PRI/2025/289,Debêntures,PRIMARIA,Registro Concedido,DOTZ S.A.,18.174.270/0001-84,BR PARTNERS BANCO DE INVESTIMENTO S.A.,13.220.493/0001-17,"85.000.000,0000",01/04/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19896,4246,874/2025,SRE/0874/2025,CVM/SRE/AUT/DEB/PRI/2025/287;CVM/SRE/AUT/DEB/PRI/2025/288,Debêntures,PRIMARIA,Oferta Encerrada,SANTA CLARA AGROCIENCIA S.A.,01.810.945/0001-31,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"120.000.000,0000",01/04/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
20045,4246,918/2025,SRE/0918/2025,CVM/SRE/AUT/DEB/PRI/2025/286,Debêntures,PRIMARIA,Oferta Encerrada,PROGEN S.A.,57.748.204/0001-22,CAIXA ECONOMICA FEDERAL,00.360.305/0001-04,"300.000.000,0000",31/03/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
20032,4246,900/2025,SRE/0900/2025,CVM/SRE/AUT/DEB/PRI/2025/285,Debêntures,PRIMARIA,Oferta Encerrada,Minum Genco Geradora S.A.,53.043.876/0001-81,ABC BRASIL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,33.817.677/0001-76,"166.000.000,0000",28/03/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
19466,4246,410/2025,SRE/0410/2025,CVM/SRE/AUT/DEB/PRI/2025/283;CVM/SRE/AUT/DEB/PRI/2025/284,Debêntures,PRIMARIA,Oferta Encerrada,MAESTRO LOCADORA DE VEÍCULOS S.A.,08.795.211/0001-70,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"80.000.000,0000",28/03/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19947,4246,850/2025,SRE/0850/2025,CVM/SRE/AUT/DEB/PRI/2025/282,Debêntures,PRIMARIA,Oferta Encerrada,USINA ACUCAREIRA S. MANOEL S/A.,60.329.174/0001-24,BANCO SANTANDER (BRASIL) S.A.,90.400.888/0001-42,"140.000.000,0000",28/03/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
20020,4246,894/2025,SRE/0894/2025,CVM/SRE/AUT/DEB/PRI/2025/279;CVM/SRE/AUT/DEB/PRI/2025/280;CVM/SRE/AUT/DEB/PRI/2025/281,Debêntures,PRIMARIA,Oferta Encerrada,OPEA SECURITIZADORA S.A.,02.773.542/0001-22,OSLO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,13.673.855/0001-25,"88.000.000,0000",28/03/2025,OPD Aut Profissional - sem bookbuilding,False,False,True
19915,4246,814/2025,SRE/0814/2025,CVM/SRE/AUT/DEB/PRI/2025/278,Debêntures,PRIMARIA,Oferta Encerrada,ULTRACARGO LOGISTICA S.A.,14.688.220/0016-40,BANCO BNP PARIBAS BRASIL S/A,01.522.368/0001-82,"350.000.000,0000",28/03/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19701,4246,629/2025,SRE/0629/2025,CVM/SRE/AUT/DEB/PRI/2025/277,Debêntures,PRIMARIA,Oferta Encerrada,VERT COMPANHIA SECURITIZADORA,25.005.683/0001-09,BANCO MODAL S.A.,30.723.886/0001-62,"400.000.000,0000",28/03/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19956,4246,852/2025,SRE/0852/2025,CVM/SRE/AUT/DEB/PRI/2025/276,Debêntures,PRIMARIA,Oferta Encerrada,BE8 S.A.,07.322.382/0001-19,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"360.000.000,0000",27/03/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19775,4246,706/2025,SRE/0706/2025,CVM/SRE/AUT/DEB/PRI/2025/275,Debêntures,PRIMARIA,Oferta Encerrada,AZZAS 2154 S.A.,16.590.234/0001-76,BANCO BRADESCO BBI S.A.,06.271.464/0001-19,"600.000.000,0000",27/03/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19715,4246,648/2025,SRE/0648/2025,CVM/SRE/AUT/DEB/PRI/2025/273;CVM/SRE/AUT/DEB/PRI/2025/274,Debêntures,PRIMARIA,Oferta Encerrada,RUMO MALHA PAULISTA S.A.,02.502.844/0001-66,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.800.000.000,0000",27/03/2025,OPD Aut Profissional - com bookbuilding,True,True,True
19909,4246,805/2025,SRE/0805/2025,CVM/SRE/AUT/DEB/PRI/2025/272,Debêntures,PRIMARIA,Oferta Encerrada,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,08.827.501/0001-58,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"2.785.616.000,0000",27/03/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19657,4246,592/2025,SRE/0592/2025,CVM/SRE/AUT/DEB/PRI/2025/270;CVM/SRE/AUT/DEB/PRI/2025/271,Debêntures,PRIMARIA,Oferta Encerrada,PRINER SERVIÇOS INDUSTRIAIS S.A.,18.593.815/0001-97,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"200.000.000,0000",27/03/2025,OPD Aut Profissional - com bookbuilding,True,True,True
19761,4246,702/2025,SRE/0702/2025,CVM/SRE/AUT/DEB/PRI/2025/267;CVM/SRE/AUT/DEB/PRI/2025/268;CVM/SRE/AUT/DEB/PRI/2025/269,Debêntures,PRIMARIA,Oferta Encerrada,COSAN S.A.,50.746.577/0001-15,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"2.500.000.000,0000",26/03/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19710,4246,646/2025,SRE/0646/2025,CVM/SRE/AUT/DEB/PRI/2025/265;CVM/SRE/AUT/DEB/PRI/2025/266,Debêntures,PRIMARIA,Oferta Encerrada,USINA BROMELIA SPE S.A.,50.513.730/0001-64,INTER DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS,18.945.670/0001-46,"60.000.000,0000",25/03/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19768,4246,705/2025,SRE/0705/2025,CVM/SRE/AUT/DEB/PRI/2025/263;CVM/SRE/AUT/DEB/PRI/2025/264,Debêntures,PRIMARIA,Oferta Encerrada,ENERGISA PARAÍBA - DISTRIBUIDORA DE ENERGIA S/A,09.095.183/0001-40,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"200.000.000,0000",25/03/2025,OPD Aut Profissional - com bookbuilding,True,True,True
19769,4246,704/2025,SRE/0704/2025,CVM/SRE/AUT/DEB/PRI/2025/262,Debêntures,PRIMARIA,Oferta Encerrada,ENERGISA MATO GROSSO-DISTRIBUIDORA DE ENERGIA S/A,03.467.321/0001-99,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"800.000.000,0000",25/03/2025,OPD Aut Profissional - com bookbuilding,True,True,True
19619,4246,552/2025,SRE/0552/2025,CVM/SRE/AUT/DEB/PRI/2025/261,Debêntures,PRIMARIA,Oferta Encerrada,ESSENTIA PCHS S.A.,07.802.794/0001-56,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"750.000.000,0000",25/03/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19802,4246,722/2025,SRE/0722/2025,CVM/SRE/AUT/DEB/PRI/2025/259;CVM/SRE/AUT/DEB/PRI/2025/260,Debêntures,PRIMARIA,Oferta Encerrada,ISA ENERGIA BRASIL S.A.,02.998.611/0001-04,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"1.400.000.000,0000",25/03/2025,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
19945,4246,840/2025,SRE/0840/2025,CVM/SRE/AUT/DEB/PRI/2025/258,Debêntures,PRIMARIA,Oferta Encerrada,GDS SUBHOLDING S.A.,44.601.637/0001-09,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"410.000.000,0000",24/03/2025,OPD Aut Qualificado - sem bookbuilding - Emissor Não Registrado,False,False,True
19779,4246,709/2025,SRE/0709/2025,CVM/SRE/AUT/DEB/PRI/2025/257,Debêntures,PRIMARIA,Oferta Encerrada,TPC - TRANSMISSORA PARAISO DO CAFE S.A.,54.880.764/0001-48,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"50.000.000,0000",24/03/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19778,4246,710/2025,SRE/0710/2025,CVM/SRE/AUT/DEB/PRI/2025/256,Debêntures,PRIMARIA,Oferta Encerrada,TECP - TRANSMISSORA DE ENERGIA CENTRAL PAULISTANA S.A.,49.786.044/0001-88,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"200.000.000,0000",24/03/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19260,4246,214/2025,SRE/0214/2025,CVM/SRE/AUT/DEB/PRI/2025/255,Debêntures,PRIMARIA,Oferta Encerrada,HCC PPP MS02 SEINFRA SPE S.A,48.828.134/0001-21,BANCO FATOR S/A,33.644.196/0001-06,"35.000.000,0000",21/03/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19541,4246,474/2025,SRE/0474/2025,CVM/SRE/AUT/DEB/PRI/2025/254,Debêntures,PRIMARIA,Oferta Encerrada,CONCESSIONARIA RODOVIAS DO CAFE SPE S.A.,51.742.485/0001-20,BTG PACTUAL INVESTMENT BANKING LTDA.,46.482.072/0001-13,"800.000.000,0000",20/03/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19540,4246,479/2025,SRE/0479/2025,CVM/SRE/AUT/DEB/PRI/2025/252;CVM/SRE/AUT/DEB/PRI/2025/253,Debêntures,PRIMARIA,Oferta Encerrada,PARSAN S.A.,44.854.238/0001-50,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"3.200.000.000,0000",20/03/2025,OPD Aut Profissional - com bookbuilding,True,True,True
19759,4246,692/2025,SRE/0692/2025,CVM/SRE/AUT/DEB/PRI/2025/251,Debêntures,PRIMARIA,Oferta Encerrada,EQUATORIAL S.A.,03.220.438/0001-73,"UBS BB CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"1.500.000.000,0000",20/03/2025,OPD Aut Profissional - com bookbuilding - EGEM ou EFRF,False,True,True
19765,4246,694/2025,SRE/0694/2025,CVM/SRE/AUT/DEB/PRI/2025/250,Debêntures,PRIMARIA,Oferta Encerrada,AEGEA SANEAMENTO E PARTICIPAÇÕES S.A.,08.827.501/0001-58,BANCO BTG PACTUAL S/A,30.306.294/0001-45,"684.984.000,0000",19/03/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19713,4246,647/2025,SRE/0647/2025,CVM/SRE/AUT/DEB/PRI/2025/249,Debêntures,PRIMARIA,Oferta Encerrada,SERENA ENERGIA S.A.,42.500.384/0001-51,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"120.000.000,0000",18/03/2025,OPD Aut Profissional - com bookbuilding,False,True,True
19518,4246,457/2025,SRE/0457/2025,CVM/SRE/AUT/DEB/PRI/2025/246;CVM/SRE/AUT/DEB/PRI/2025/247;CVM/SRE/AUT/DEB/PRI/2025/248,Debêntures,PRIMARIA,Oferta Encerrada,SERENA GERAÇÃO S.A.,09.149.503/0001-06,ITAU BBA ASSESSORIA FINANCEIRA S.A,04.845.753/0001-59,"680.000.000,0000",18/03/2025,OPD Aut Profissional - com bookbuilding,True,True,True
19866,4246,768/2025,SRE/0768/2025,CVM/SRE/AUT/DEB/PRI/2025/245,Debêntures,PRIMARIA,Oferta Encerrada,ASCENTY DATA CENTERS E TELECOMUNICAÇÕES S.A.,13.743.550/0001-42,"UBS BB CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"630.000.000,0000",18/03/2025,OPD Aut Profissional - sem bookbuilding - Emissor Não Registrado,False,False,True
19705,4246,645/2025,SRE/0645/2025,CVM/SRE/AUT/DEB/PRI/2025/244,Debêntures,PRIMARIA,Oferta Encerrada,MARILAN ALIMENTOS S.A.,52.034.139/0001-50,"UBS BRASIL CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS S.A.",02.819.125/0001-73,"400.000.000,0000",18/03/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
19685,4246,708/2025,SRE/0708/2025,CVM/SRE/AUT/DEB/PRI/2025/243,Debêntures,PRIMARIA,Oferta Encerrada,RZK SOLAR 07 S.A,40.062.073/0001-22,TERRA INVESTIMENTOS DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,03.751.794/0001-13,"90.000.000,0000",17/03/2025,OPD Aut Profissional - com bookbuilding - Emissor Não Registrado,False,True,True
